start;end;actor;recp;bp_actor;bp_recp;label;int_bc;val_actor;val_recp;intention;audio_info
01:11:24;01:11:24;woman;dt;haende;kopf;klei;wea;pos;pos;ja;
01:11:26;01:11:26;woman;dt;haende;kopf;tae;wea;pos;pos;ja;
01:11:36;01:11:36;woman;woman;haende;"schultern;gesicht";sb;wea;pos;neg;nein;
01:11:37;01:11:38;woman;dt;gesicht;kopf;kuss;wea;pos;spos;ja;
01:11:38;01:11:39;woman;fg;haende;schultern;tae;wea;pos;pos;ja;
01:12:34;01:12:36;women;fg;gesicht;gesicht;kuss;wea;pos;pos;ja;nar
01:15:04;01:15:07;mg;fg;haende;schultern;fes;wea;spos;spos;ja;
01:15:06;01:15:06;mg;fg;gesicht;gesicht;kuss;str;spos;spos;;aud
01:15:06;01:15:08;fg;mg;haende;schultern;klop;wea;spos;spos;ja;aud
01:15:09;01:15:11;mg;fg;haende;haende;fueh;wea;spos;spos;ja;
01:18:44;01:18:45;man;jc;haende;ruecken;tae;wea;pos;neg;ja;nar
01:21:40;01:21:40;fg;dt;haende;haende;haes;wea;spos;spos;ja;
01:21:40;01:21:40;fg;dt;haende;haende;haes;wea;spos;spos;ja;
01:21:41;01:21:41;fg;dt;haende;haende;haes;wea;spos;spos;ja;
01:22:53;01:23:02;women;women;"schultern;arme";"schultern;arme";tanz;wea;pos;pos;ja;
01:27:37;01:27:43;women;women;"schultern;arme";"schultern;arme";tanz;wea;pos;pos;ja;
01:27:58;01:27:58;woman;oldman;haende;haende;haes;wea;spos;spos;ja;
01:30:18;01:30:29;jc;fg;"haende;arme;brust;gesicht";"haende;hals;gesicht;arme;schultern;brust;";hug;str;spos;spos;ja;nar
01:31:23;01:31:25;jc;fg;haende;schultern;tae;wea;spos;spos;ja;
01:31:28;01:31:31;jc;fg;"haende;arme;huefte";"haende;arme;huefte";tanz;wea;spos;spos;ja;nar
01:31:28;01:31:31;fg;jc;"haende;arme;huefte";"haende;arme;huefte";tanz;wea;spos;spos;ja;nar
01:31:35;01:31:40;jc;fg;haende;haende;tanz;wea;spos;spos;ja;nar
01:31:46;01:31:48;fg;jc;haende;haende;tanz;wea;spos;spos;ja;
01:31:46;01:31:48;jc;fg;haende;haende;tanz;wea;spos;spos;ja;
01:31:49;01:31:56;jc;fg;"haende;arme;kopf";"huefte,ruecken;schultern";sch;wea;spos;spos;ja;nar
01:32:21;01:32:21;jc;fg;gesicht;kopf;kuss;wea;pos;spos;ja;"nar;aud"
01:33:47;01:34:22;jc;fg;"haende;brust;gesicht;arme;schultern";"haende;brust;gesicht;arme;schultern";lie;str;spos;spos;ja;"nar;aud"
01:33:52;01:33:52;jc;fg;gesicht;gesicht;kuss;wea;spos;spos;ja;"nar;aud"
01:33:56;01:34:09;jc;fg;gesicht;gesicht;kuss;str;spos;spos;ja;"nar;aud"
01:33:56;01:34:09;fg;jc;gesicht;gesicht;kuss;str;spos;spos;ja;"nar;aud"
01:34:03;01:34:11;fg;jc;"haende;arme";"ruecken;arme";hug;str;spos;spos;ja;nar
01:34:15;01:34:21;fg;jc;"haende;arme";ruecken;hug;str;spos;spos;ja;nar
01:38:48;01:38:50;man;fg;arme;"arme;haende";sb;str;pos;neg;nein;
01:38:51;01:38:52;man;fg;arme;"arme;haende";sb;str;pos;neg;nein;
01:41:18;01:48:27;man;men;"arme;haende";bauch;weg;wea;neg;neg;ja;
01:41:46;01:41:51;man;men;"arme;haende";bauch;weg;wea;neg;neg;ja;
01:42:21;01:42:24;men;men;"arme;haende";"bauch;huefte";sb;wea;neg;neg;nein;
01:43:09;01:43:09;fg;oldwoman;haende;haende;sb;wea;pos;pos;nein;
01:43:10;01:43:10;fg;oldwoman;haende;haende;sb;wea;pos;pos;nein;
01:43:24;01:43:26;jc;fg;"haende;arme;brust;bauch;ruecken";"haende;arme;schultern;brust;bauch;ruecken";hug;str;spos;spos;ja;nar
01:43:27;01:43:27;jc;fg;haende;brust;tae;wea;spos;spos;ja;
01:44:38;01:44:38;woman;boy;haende;haende;hah;wea;pos;pos;ja;
01:44:38;01:44:38;boy;woman;haende;haende;hah;wea;pos;pos;ja;
01:44:39;01:44:40;woman;boy;haende;haende;hah;wea;pos;pos;ja;
01:44:39;01:44:40;boy;woman;haende;haende;hah;wea;pos;pos;ja;
01:44:40;01:44:44;jc;boy;"haende;arme;schultern;brust;bauch;ruecken";"haende;arme;schultern;bauch;brust;ruecken;beine;gesae·";tra;str;spos;spos;ja;nar
01:44:47;01:44:58;jc;boy;"haende;arme;schultern;brust;bauch;ruecken";"haende;arme;schultern;bauch;brust;ruecken;beine;gesae·";tra;str;spos;spos;ja;nar
01:45:02;01:45:03;jc;boy;"haende;arme;schultern;brust;bauch;ruecken";"haende;arme;schultern;brust";tra;str;spos;spos;ja;nar
01:45:44;01:45:45;jc;fg;haende;brust;tae;wea;pos;pos;ja;
